pseudo_id,subscription_cancel_date,order_date,koen,birthdate,usr_created,order_trackertag,permission_given_order,permission_given_today,previous_subscriptions,previous_campaigns,previous_trials,first_campaign_day,last_campaign_day,newsletters_before_order,newsletters_after_order,type,reason,expiration_date,end_date,subscription_length_days,length_group,age,age_group,continued_after_campaign,fast_churn,fast_churn_converted,churn_10,account_active_days_before_campaign,visits,unique_pages,restricted_views,restricted_ratio,avg_scroll,mobile_ratio,desktop_ratio,antal_sidevisninger,antal_unikke_dage,antal_unikke_sider,antal_artikler,antal_unikke_artikler,andel_restricted,antal_restricted,gns_scroll,andel_fuld_scroll,andel_ingen_scroll,primær_device,er_mobil_primær,antal_devices,andel_search,andel_internal,andel_email,andel_social,primær_kanal,andel_indland,andel_udland,andel_sport,andel_oekonomi,andel_forside,første_besøg,sidste_besøg,dage_aktiv_span,gns_sider_pr_dag,cluster
17d7422c846048398b122c39a8aaaf61,2025-04-08,2025-03-21T11:16:24Z,Ukendt,1944-09-30,2012-12-06,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,FALSE,TRUE,4,0,3,2025-03-21,2025-05-20,0,0,Økonomi,Pris,2025-05-20,2025-04-08,18,0–30 dage,81,65+,0,0,0,0,224,396,167,107,0.2702020202020202,0.375,0.07323232323232323,0.4292929292929293,396,31,167,194,161,0.2702020202020202,107,0.375,0.31313131313131315,0.5631313131313131,Tablet,0,3,0.4860759493670886,0.48860759493670886,0,0,internal,0.13383838383838384,0,0.02777777777777777,0,0.4797979797979798,2025-03-21,2025-04-20,30,12.774193548387096,1
181239c484f5899e65888a9bd671527d,2025-06-16,2025-03-12T04:04:28Z,Mand,1966-01-23,2018-05-02,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,TRUE,TRUE,5,0,5,2025-03-12,2025-05-11,7,9,Økonomi,Pris,2025-06-15,2025-06-16,96,90–180 dage,60,55–64,1,0,0,0,125,543,470,256,0.4714548802946593,0.4604051565377532,1,0,543,23,470,487,468,0.4714548802946593,256,0.4604051565377532,0.27624309392265195,0.35911602209944754,Mobile,1,1,0,0.96900826446281,0.02066115702479339,0,internal,0.16022099447513813,0,0.00552486187845303,0,0.10128913443830571,2025-03-12,2025-04-11,30,23.60869565217391,3
182197fc3916b2d8947f32f00b3d5257,2025-03-17,2025-03-05T15:37:33Z,Mand,1957-05-20,2013-05-22,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,FALSE,FALSE,2,1,1,2025-03-05,2025-05-04,1,1,Andet,kunden ønsker ikke at oplyse,2025-05-04,2025-03-17,12,0–30 dage,68,65+,0,0,0,0,1120,13,11,6,0.46153846153846156,0.6923076923076923,1,0,13,5,11,11,9,0.4615384615384616,6,0.6923076923076923,0.6153846153846154,0.2307692307692308,Mobile,1,1,0,1,0,0,internal,0.07692307692307693,0,0,0,0.07692307692307693,2025-03-05,2025-03-18,13,2.6,2
184b7d504cea2726418cfe3ffee86e47,2025-03-17,2025-03-17T10:55:21Z,Kvinde,1956-10-05,2015-04-01,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-17,2025-05-16,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-16,2025-03-17,0,0–30 dage,69,65+,0,1,0,0,1,2,2,2,1,1,0,1,2,1,2,2,2,1,2,1,1,0,Computer,0,1,0,0,0,0,unknown,1,0,0,0,0,2025-03-17,2025-03-17,0,2,2
1866629ff8d1b6c1b200e0f338b1335d,2025-11-09,2025-03-18T08:23:26Z,Mand,1944-09-09,2021-01-08,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,8,1,1,2025-03-18,2025-05-17,0,0,Tid,Ikke tid,2025-11-17,2025-11-09,236,180–270 dage,81,65+,1,0,0,0,652,394,261,163,0.4137055837563452,0.35406091370558374,1,0,394,31,261,283,256,0.4137055837563452,163,0.35406091370558374,0.2411167512690355,0.5,Mobile,1,1,0,0.9921671018276762,0,0,internal,0.1116751269035533,0,0.00253807106598984,0,0.2639593908629442,2025-03-18,2025-04-17,30,12.709677419354838,4
186dd15ca3e819a236693fd2ce8f666e,2025-04-12,2025-03-14T19:00:45Z,Mand,1966-07-02,2013-07-05,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,9,6,2,2025-03-14,2025-05-13,1,1,Andet,kunden ønsker ikke at oplyse,2025-05-13,2025-04-12,29,0–30 dage,59,55–64,0,0,0,0,895,628,237,155,0.24681528662420382,0.24402866242038215,1,0,628,31,237,264,236,0.24681528662420385,155,0.24402866242038215,0.1480891719745223,0.6751592356687898,Mobile,1,1,0,0.9962121212121212,0,0,internal,0.07006369426751592,0,0.00477707006369426,0,0.5796178343949044,2025-03-14,2025-04-13,30,20.258064516129032,2
1998daf4646037e7c0820958807fb1d5,2025-04-08,2025-03-20T07:18:14Z,Mand,1952-09-15,2025-03-20,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,TRUE,TRUE,0,0,0,2025-03-20,2025-05-19,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-19,2025-04-08,19,0–30 dage,73,65+,0,0,0,0,1,6,5,4,0.6666666666666666,0.5833333333333334,0,1,6,3,5,3,2,0.6666666666666666,4,0.5833333333333334,0.5,0.3333333333333333,Computer,0,1,0,0.4,0,0,unknown,0,0,0,0,0.16666666666666666,2025-03-20,2025-04-08,19,2,2
19c8f257518972e430a6be1cec52a586,2025-04-22,2025-03-21T15:25:53Z,Mand,1977-02-18,2023-10-20,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,TRUE,TRUE,1,1,0,2025-03-21,2025-05-20,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-20,2025-04-22,32,30–90 dage,49,45–54,0,0,0,0,406,483,244,166,0.34368530020703936,0.33695652173913043,0.5072463768115942,0.4927536231884058,483,29,244,281,239,0.34368530020703936,166,0.33695652173913043,0.2401656314699793,0.5424430641821946,Mobile,1,2,0.01479289940828402,0.9763313609467456,0,0,internal,0.12215320910973083,0,0.0124223602484472,0,0.4057971014492754,2025-03-21,2025-04-20,30,16.655172413793103,4
1a2b0c171a74b27b44c0eb3d5c42f083,2025-04-12,2025-03-22T05:35:39Z,Kvinde,1962-06-12,2025-03-22,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-22,2025-05-21,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-21,2025-04-12,21,0–30 dage,63,55–64,0,0,0,0,1,529,214,123,0.23251417769376181,0.29584120982986767,0.05860113421550094,0.941398865784499,529,31,214,231,201,0.2325141776937618,123,0.29584120982986767,0.20415879017013233,0.6030245746691871,Computer,0,2,0.00378787878787878,0.9431818181818182,0,0.00378787878787878,internal,0.10775047258979206,0,0,0,0.504725897920605,2025-03-22,2025-04-21,30,17.06451612903226,1
1aa8b8e306867a78fdf10facd145d9d2,2025-05-12,2025-03-04T16:41:39Z,Ukendt,1980-05-23,2025-03-04,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,TRUE,FALSE,0,0,0,2025-03-04,2025-05-03,0,0,Produkt,Redaktionelt indhold / holdning,2025-06-03,2025-05-12,69,30–90 dage,45,45–54,1,0,0,1,32,20,17,7,0.35,0.575,0,1,20,2,17,15,15,0.35,7,0.575,0.4,0.3,Computer,0,1,0,0.9473684210526316,0,0,internal,0.1,0,0.05,0,0.15,2025-03-04,2025-03-06,2,10,3
1af06db48739c4e618bb73c2cdd09ece,2025-05-22,2025-03-15T08:44:19Z,Mand,1932-10-13,2022-03-12,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,TRUE,FALSE,2,2,0,2025-03-15,2025-05-14,0,0,Andet,Administrativt,2025-05-22,2025-05-22,68,30–90 dage,93,65+,1,0,0,1,227,96,60,38,0.3958333333333333,0.578125,0,1,96,29,60,59,57,0.3958333333333333,38,0.578125,0.5208333333333334,0.375,Computer,0,1,0,0.9,0,0.01666666666666666,internal,0.11458333333333331,0,0,0,0.3541666666666667,2025-03-15,2025-04-14,30,3.310344827586207,4
1afe42c07c73086a3d7239d14b5418a0,2025-04-03,2025-03-22T08:29:07Z,Mand,1935-12-14,2017-09-13,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,FALSE,TRUE,8,1,2,2025-03-22,2025-05-21,1,21,Produkt,Uden for målgruppe,2025-05-21,2025-04-03,12,0–30 dage,90,65+,0,0,0,0,1683,5,4,4,0.8,0.25,0,1,5,2,4,4,3,0.8,4,0.25,0.2,0.6,Computer,0,1,0,0.8,0,0,internal,0.4,0,0,0,0.2,2025-03-31,2025-04-11,11,2.5,2
1b266f44493167a1a622c3125819bfd3,2025-03-22,2025-03-22T03:51:22Z,Mand,1965-04-13,2018-10-10,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,TRUE,TRUE,9,4,5,2025-03-22,2025-05-21,2,2,Økonomi,Pris,2025-05-21,2025-03-22,0,0–30 dage,61,55–64,0,1,0,0,1477,10,8,5,0.5,0.5,1,0,10,2,8,8,7,0.5,5,0.5,0.4,0.4,Mobile,1,1,0,0.7142857142857143,0,0,internal,0.1,0,0,0,0.2,2025-03-22,2025-04-06,15,5,2
1b4b0d2897d5b4c6d4496d8c9e44c15b,2025-07-27,2025-03-21T07:08:47Z,Mand,1951-08-12,2012-06-25,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,TRUE,TRUE,22,4,20,2025-03-21,2025-05-20,3,3,Produkt,Anden avis/produkt,2025-08-20,2025-07-27,128,90–180 dage,74,65+,1,0,0,0,388,114,79,35,0.30701754385964913,0.4451754385964912,0.043859649122807015,0.5263157894736842,114,23,79,76,74,0.30701754385964913,35,0.4451754385964912,0.3333333333333333,0.3947368421052632,Computer,0,3,0,0.9545454545454546,0,0,internal,0.14035087719298245,0,0.0087719298245614,0,0.2982456140350877,2025-03-21,2025-04-20,30,4.956521739130435,4
1c19b47d6d52112543b30ae5cb9e6153,2025-03-21,2025-03-21T14:26:05Z,Kvinde,1994-05-02,2025-03-21,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-21,2025-05-20,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-20,2025-03-21,0,0–30 dage,31,25–34,0,1,0,0,1,19,5,8,0.42105263157894735,0.2894736842105263,1,0,19,3,5,11,4,0.42105263157894735,8,0.2894736842105263,0.15789473684210523,0.5263157894736842,Mobile,1,1,0.14285714285714285,0.6428571428571429,0,0,internal,0.10526315789473684,0,0,0,0.42105263157894735,2025-03-21,2025-03-30,9,6.333333333333333,2
1c970787962b3364c125d8dc4f6f9b48,2025-04-17,2025-03-07T07:48:34Z,Mand,1981-09-23,2013-10-02,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,TRUE,TRUE,17,9,5,2025-03-07,2025-05-06,0,0,Tid,Ikke tid,2025-05-06,2025-04-17,41,30–90 dage,44,35–44,0,0,0,0,1156,118,52,32,0.2711864406779661,0.2796610169491525,0.01694915254237288,0.9830508474576272,118,10,52,54,48,0.2711864406779661,32,0.2796610169491525,0.19491525423728817,0.635593220338983,Computer,0,2,0,0.7666666666666667,0,0,internal,0.11016949152542373,0,0.01694915254237288,0,0.4576271186440678,2025-03-07,2025-04-03,27,11.8,4
1cde84f1aa8759c31f345196e5a0ac4a,2026-01-03,2025-03-21T07:21:58Z,Mand,1947-09-22,2018-12-26,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,TRUE,TRUE,8,3,6,2025-03-21,2025-05-20,1,1,Økonomi,Pris,2026-06-20,2026-01-03,288,270–365 dage,78,65+,1,0,0,0,556,9,7,2,0.2222222222222222,0.5,1,0,9,3,7,8,6,0.2222222222222222,2,0.5,0.3333333333333333,0.3333333333333333,Mobile,1,1,0,1,0,0,internal,0.3333333333333333,0,0,0,0.1111111111111111,2025-03-21,2025-04-09,19,3,4
1d3e35103dcea06aac11a372e471059d,2025-03-12,2025-03-12T16:27:34Z,Kvinde,1971-05-10,2022-01-21,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-12,2025-05-11,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-11,2025-03-12,0,0–30 dage,54,45–54,0,1,0,0,1,2,1,1,0.5,0.625,1,0,2,1,1,2,1,0.5,1,0.625,0.5,0,Mobile,1,1,0,0,0,0,unknown,0,0,0,0,0,2025-03-12,2025-03-12,0,2,2
1d5478a63294ca8ce41f80f797e23696,2025-05-19,2025-03-22T17:07:34Z,Mand,1944-03-28,2015-09-11,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,FALSE,TRUE,14,7,9,2025-03-22,2025-05-21,0,0,Tid,Ikke tid,2025-05-21,2025-05-19,58,30–90 dage,82,65+,0,0,0,0,447,45,20,14,0.3111111111111111,0.2833333333333333,0,1,45,8,20,20,18,0.3111111111111111,14,0.2833333333333333,0.2222222222222222,0.6222222222222222,Computer,0,1,0,1,0,0,internal,0.06666666666666667,0,0,0,0.17777777777777778,2025-03-22,2025-04-21,30,5.625,1
1da131d7a8dc57b82789529e6f1df128,2025-04-02,2025-03-05T12:46:53Z,Mand,1952-06-20,2013-03-05,utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail,FALSE,TRUE,21,11,13,2025-03-05,2025-05-04,4,4,Produkt,Redaktionelt indhold / holdning,2025-05-04,2025-04-02,28,0–30 dage,73,65+,0,0,0,0,420,34,28,18,0.5294117647058824,0.375,1,0,34,13,28,24,23,0.5294117647058824,18,0.375,0.2352941176470588,0.4411764705882353,Mobile,1,1,0.42857142857142855,0.5714285714285714,0,0,internal,0.2647058823529412,0,0,0,0.1176470588235294,2025-03-05,2025-04-02,28,2.6153846153846154,2
1db6ca5e773d6284f2ae5553a7425e46,2025-12-08,2025-03-10T11:58:40Z,Mand,1964-05-31,2015-04-15,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,1,0,1,2025-03-10,2025-05-09,0,0,Produkt,Redaktionelt indhold / holdning,2025-12-09,2025-12-08,273,270–365 dage,61,55–64,1,0,0,0,295,66,34,16,0.24242424242424243,0.32196969696969696,0.06060606060606061,0.9393939393939394,66,9,34,41,33,0.24242424242424243,16,0.32196969696969696,0.19696969696969696,0.5151515151515151,Computer,0,2,0,0.9285714285714286,0,0,internal,0.04545454545454545,0,0,0,0.3787878787878788,2025-03-10,2025-03-31,21,7.333333333333333,4
1dd10be27abc5ad145852d8b3ac41bc5,2025-05-22,2025-03-09T14:40:50Z,Mand,1967-05-26,2020-08-19,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,5,3,1,2025-03-09,2025-05-08,0,0,Andet,kunden ønsker ikke at oplyse,2025-06-08,2025-05-22,74,30–90 dage,58,55–64,1,0,0,0,1542,511,183,122,0.23874755381604695,0.26614481409001955,1,0,511,31,183,198,182,0.23874755381604695,122,0.26614481409001955,0.1761252446183953,0.6594911937377691,Mobile,1,1,0.02040816326530612,0.9744897959183674,0,0,internal,0.0547945205479452,0,0.00391389432485322,0,0.6125244618395304,2025-03-09,2025-04-08,30,16.483870967741936,4
1dd4f4d36646ef3d7c101e7ed530f181,2025-06-24,2025-03-05T12:27:05Z,Mand,1972-01-24,2025-03-05,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,TRUE,TRUE,0,0,0,2025-03-05,2025-05-04,0,0,Tid,Ikke tid,2025-07-04,2025-06-24,111,90–180 dage,54,45–54,1,0,0,0,302,2,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,Mobile,1,1,0,0,0,0,unknown,0,0,0,0,1,2025-03-05,2025-03-05,0,2,4
1dea1f63217786b469f54f3de9c83a6c,2025-12-05,2025-03-21T16:26:13Z,Kvinde,1970-07-20,2025-03-21,utm_campaign=Marts25&utm_medium=Weblayer&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-21,2025-05-20,0,0,Tid,Ikke tid,2025-12-20,2025-12-05,259,180–270 dage,55,55–64,1,0,0,0,215,50,19,14,0.28,0.24,1,0,50,11,19,23,17,0.28,14,0.24,0.18,0.7,Mobile,1,1,0,0.8,0,0,internal,0.16,0,0,0,0.52,2025-03-21,2025-04-06,16,4.545454545454546,3
1e0ee1a98bb5daf6118705a5b2986dca,2025-05-03,2025-03-17T06:17:56Z,Kvinde,1965-11-16,2020-01-16,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,8,7,1,2025-03-17,2025-05-16,0,0,Økonomi,Pris,2025-05-16,2025-05-03,47,30–90 dage,60,55–64,0,0,0,0,845,825,300,183,0.22181818181818183,0.29848484848484846,1,0,825,31,300,323,296,0.22181818181818183,183,0.29848484848484846,0.1903030303030303,0.6266666666666667,Mobile,1,1,0,0.9971181556195964,0,0,internal,0.08969696969696969,0,0.00242424242424242,0,0.5781818181818181,2025-03-17,2025-04-16,30,26.612903225806452,1
1e3ddb49a606da0cf5714df48c2bdb08,2025-05-07,2025-03-21T13:53:27Z,Mand,1957-03-30,2014-11-26,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,TRUE,TRUE,17,8,9,2025-03-21,2025-05-06,6,6,Andet,Administrativt,2025-05-06,2025-05-07,47,30–90 dage,69,65+,1,0,0,1,1826,15,9,5,0.3333333333333333,0.26666666666666666,0,1,15,5,9,6,6,0.3333333333333333,5,0.26666666666666666,0.2,0.6666666666666666,Computer,0,1,0.35714285714285715,0.5714285714285714,0,0,internal,0.13333333333333333,0,0,0,0.4666666666666667,2025-03-24,2025-04-09,16,3,4
1e7f77c858e9148b9550fba2d45cbc1c,2025-05-02,2025-03-15T16:28:33Z,Kvinde,1968-03-09,2019-05-09,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,1,0,0,2025-03-15,2025-05-14,0,0,Tid,Ikke tid,2025-05-14,2025-05-02,48,30–90 dage,58,55–64,0,0,0,0,29,271,182,129,0.47601476014760147,0.4547970479704797,0.16236162361623616,0.12177121771217712,271,25,182,213,175,0.4760147601476014,129,0.4547970479704797,0.35793357933579334,0.4095940959409594,Tablet,0,3,0.00374531835205992,0.7790262172284644,0,0.20224719101123595,internal,0.11808118081180811,0,0.003690036900369,0,0.15498154981549817,2025-03-15,2025-04-13,29,10.84,1
1e95a880364e96dcbdcc9b0db8a55105,2025-12-14,2025-03-11T13:35:54Z,Mand,1951-10-25,2019-05-17,utm_campaign=Marts25&utm_medium=topticker&utm_source=jp.dk,TRUE,TRUE,4,3,1,2025-03-11,2025-05-10,2,2,Tid,Ikke tid,2026-01-10,2025-12-14,278,270–365 dage,74,65+,1,0,0,0,1215,163,82,49,0.3006134969325153,0.30368098159509205,1,0,163,26,82,89,79,0.3006134969325153,49,0.30368098159509205,0.1840490797546012,0.5828220858895705,Mobile,1,1,0,0.984,0,0,internal,0.05521472392638037,0,0.00613496932515337,0,0.4233128834355828,2025-03-11,2025-04-10,30,6.269230769230769,4
1e9a3c7abf9c21470bc3ff8b110754f9,2025-05-12,2025-03-10T14:53:39Z,Mand,1973-11-16,2025-03-10,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-10,2025-05-09,0,0,Tid,Ikke tid,2025-06-09,2025-05-12,63,30–90 dage,52,45–54,1,0,0,1,32,3,2,1,0.3333333333333333,0.3333333333333333,1,0,3,1,2,1,1,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,Mobile,1,1,0,0.3333333333333333,0,0,unknown,0.3333333333333333,0,0,0,0.6666666666666666,2025-03-10,2025-03-10,0,3,3
1ebd769533f806c239afc2ca81cf43f7,2025-05-15,2025-03-19T20:05:31Z,Kvinde,1963-12-06,2025-03-19,utm_campaign=&utm_content=genbesog_JP_digital&utm_medium=ppc&utm_source=adwords&utm_term=jyllands-posten+abonnement+tilbud,FALSE,FALSE,0,0,0,2025-03-19,2025-05-18,0,0,Økonomi,Pris,2025-05-18,2025-05-15,57,30–90 dage,62,55–64,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,Mobile,1,1,0,0,0,0,unknown,0,0,0,0,1,2025-03-19,2025-03-19,0,1,4
1ed3f61c5909740c55d6917e4d127a39,2026-01-25,2025-03-04T00:21:59Z,Mand,1974-09-18,2021-01-10,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,1,0,1,2025-03-04,2025-05-03,0,0,Økonomi,Pris,2026-02-03,2026-01-25,327,270–365 dage,51,45–54,1,0,0,0,336,829,327,224,0.27020506634499397,0.32750301568154405,0.9396863691194209,0.06031363088057901,829,31,327,417,321,0.27020506634499397,224,0.32750301568154405,0.23401688781664656,0.5826296743063932,Mobile,1,2,0.00210970464135021,0.9915611814345991,0,0,internal,0.11338962605548854,0,0.00361881785283474,0,0.4390832328106152,2025-03-04,2025-04-03,30,26.741935483870968,4
1f4db03f2ce5dec297af700536700774,2025-07-28,2025-03-15T08:52:11Z,Mand,1967-03-26,2022-05-17,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,10,10,0,2025-03-15,2025-05-14,0,0,Andet,kunden ønsker ikke at oplyse,2025-08-14,2025-07-28,135,90–180 dage,59,55–64,1,0,0,0,1035,244,183,108,0.4426229508196721,0.7100409836065574,0.0778688524590164,0.9221311475409836,244,24,183,191,182,0.4426229508196721,108,0.7100409836065574,0.6352459016393442,0.24180327868852455,Computer,0,2,0,0.9680851063829788,0.01063829787234042,0,internal,0.1557377049180328,0,0.01639344262295082,0,0.21721311475409835,2025-03-15,2025-04-14,30,10.166666666666666,4
1fb4fffd2653ec4e8a5fa61b0e8f489c,2025-04-04,2025-03-22T05:41:44Z,Kvinde,1966-04-12,2015-07-07,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,0,0,0,2025-03-22,2025-05-21,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-21,2025-04-04,13,0–30 dage,60,55–64,0,0,0,0,18,21,18,11,0.5238095238095238,0.7261904761904762,0.7142857142857143,0.2857142857142857,21,4,18,20,17,0.5238095238095238,11,0.7261904761904762,0.5238095238095238,0.14285714285714285,Mobile,1,2,0,0.5625,0,0.3125,internal,0.6190476190476191,0,0.04761904761904761,0,0,2025-03-22,2025-03-29,7,5.25,2
1fc6c306171021f85d6e02cf977da4f1,2025-03-24,2025-03-08T13:47:46Z,Kvinde,1947-10-04,2021-03-18,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-08,2025-05-07,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-07,2025-03-24,16,0–30 dage,78,65+,0,0,0,0,1,33,26,12,0.36363636363636365,0.6287878787878788,0,1,33,6,26,23,21,0.3636363636363637,12,0.6287878787878788,0.5454545454545454,0.30303030303030304,Computer,0,1,0.09375,0.8125,0,0,internal,0.24242424242424243,0,0,0,0.18181818181818185,2025-03-08,2025-04-04,27,5.5,1
1fcfe9d813ae0371b068c69afb639cd4,2025-06-11,2025-03-09T09:34:13Z,Mand,1976-08-19,2025-03-09,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-09,2025-05-08,0,0,Tid,Ikke tid,2025-07-08,2025-06-11,94,90–180 dage,49,45–54,1,0,0,0,62,68,24,23,0.3382352941176471,0.2610294117647059,0.4411764705882353,0.5294117647058824,68,12,24,37,22,0.3382352941176471,23,0.2610294117647059,0.2058823529411765,0.6764705882352942,Computer,0,3,0,0.875,0,0.015625,internal,0.0588235294117647,0,0,0,0.36764705882352944,2025-03-09,2025-04-07,29,5.666666666666667,4
1fe8d767d3aa8a905060bf3e83ca0c59,2025-03-13,2025-03-12T00:33:09Z,Kvinde,1972-07-26,2025-03-12,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-12,2025-05-11,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-11,2025-03-13,1,0–30 dage,53,45–54,0,1,0,0,1,9,9,5,0.5555555555555556,0.8055555555555556,1,0,9,7,9,8,8,0.5555555555555556,5,0.8055555555555556,0.5555555555555556,0.1111111111111111,Mobile,1,1,0.1111111111111111,0.1111111111111111,0,0.5555555555555556,social,0.6666666666666666,0,0,0,0.1111111111111111,2025-03-12,2025-04-02,21,1.2857142857142858,2
201b83d92c687dc44185b42177f63cf9,2025-07-11,2025-03-05T11:42:41Z,Mand,1954-01-01,2021-08-13,utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail,FALSE,TRUE,4,1,3,2025-03-05,2025-05-04,1,1,Andet,Administrativt,2025-08-04,2025-07-11,128,90–180 dage,72,65+,1,0,0,0,179,573,148,94,0.16404886561954624,0.19284467713787085,0.09947643979057591,0.900523560209424,573,31,148,173,147,0.16404886561954624,94,0.19284467713787085,0.12041884816753928,0.7294938917975567,Computer,0,2,0,0.9770114942528736,0,0,internal,0.07329842931937172,0,0.00349040139616055,0,0.6980802792321117,2025-03-05,2025-04-04,30,18.483870967741936,4
203fd81682e38a68c4f3fe5cec48bd4a,2026-02-05,2025-03-19T12:10:42Z,Kvinde,1978-09-17,2019-10-16,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,1,1,0,2025-03-19,2025-05-18,0,0,Tid,Ikke tid,2026-02-18,2026-02-05,323,270–365 dage,47,45–54,1,0,0,0,490,9,7,4,0.4444444444444444,0.3888888888888889,0,1,9,2,7,6,4,0.4444444444444444,4,0.3888888888888889,0.2222222222222222,0.4444444444444444,Computer,0,1,0.2222222222222222,0.4444444444444444,0,0,internal,0.1111111111111111,0,0,0,0.1111111111111111,2025-03-19,2025-03-20,1,4.5,3
20a8f626380365808cc2f6a3eef2777e,2025-06-22,2025-03-22T13:08:38Z,Mand,1950-06-09,2012-11-20,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,TRUE,TRUE,23,7,14,2025-03-22,2025-05-21,0,0,Ukendt,Ukendt,2025-06-22,2025-06-22,92,90–180 dage,75,65+,1,0,0,0,1461,17,7,3,0.17647058823529413,0.3235294117647059,0,0.8235294117647058,17,4,7,11,6,0.17647058823529413,3,0.3235294117647059,0.17647058823529413,0.4705882352941176,Computer,0,2,0,0.7272727272727273,0,0,internal,0.1176470588235294,0,0,0,0.35294117647058826,2025-03-22,2025-04-11,20,4.25,4
20adbd6ec48679dcfd474611a0f20d50,2025-05-12,2025-03-15T10:27:12Z,Mand,1961-04-28,2015-08-13,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-15,2025-05-14,0,0,Tid,Ikke tid,2025-05-14,2025-05-12,58,30–90 dage,64,55–64,0,0,0,0,1,152,99,63,0.4144736842105263,0.3667763157894737,0,1,152,22,99,100,98,0.4144736842105263,63,0.3667763157894737,0.24342105263157895,0.4868421052631579,Computer,0,1,0,0.9652777777777778,0,0.02083333333333333,internal,0.20394736842105263,0,0.0131578947368421,0,0.34210526315789475,2025-03-15,2025-04-14,30,6.909090909090909,1
