pseudo_id;account_active_days;subscription_cancel_date;order_date;koen;birthdate;usr_created;order_trackertag;permission_given_order;permission_given_today;previous_subscriptions;previous_campaigns;previous_trials;first_campaign_day;last_campaign_day;newsletters_before_order;newsletters_after_order
c8e4a23b9e979430d588440ed4f70da7;1366;02-05-2025;2025-03-07 23:33:13.020000;Mand;19-06-1964;03-05-2014;utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail;false;false;10;5;3;07-03-2025;06-05-2025;0;0
9226bce10f06f4ab2d13d793985fe2dc;697;23-03-2025;2025-03-23 06:56:26.501000;Mand;12-05-1975;01-01-2018;utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail;false;true;18;6;15;23-03-2025;22-05-2025;0;0
ef7a085d2aff92b21d620e7a0ea528b4;580;01-01-3000;2025-03-04 07:10:45.839000;Kvinde;03-11-1982;08-08-2018;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;3;2;1;04-03-2025;03-05-2025;1;1
6d65f77c4bce56087d22a22a734f493c;1045;14-03-2026;2025-03-05 15:26:45.943000;Mand;31-05-1964;21-03-2022;utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail;false;true;7;5;1;05-03-2025;04-05-2025;0;0
7cc6d77803a5c2de142a14ace1b34a08;137;21-03-2025;2025-03-10 21:04:26.525000;Mand;13-06-1966;27-09-2015;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;1;1;0;10-03-2025;09-05-2025;0;0
ccc8f1b438686e37f9f03a6f883ff2a4;416;01-01-3000;2025-03-22 08:06:26.214000;Mand;20-07-1971;08-06-2012;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;1;1;0;22-03-2025;21-05-2025;0;0
10d5736de1bd27274198d1f1f0ee6d55;221;29-06-2025;2025-03-22 00:01:05.308000;Kvinde;07-07-1955;07-02-2015;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;false;true;2;1;1;22-03-2025;21-05-2025;19;18
f0aab63ad685e003555b7e8c0644dba3;601;07-05-2025;2025-03-06 06:18:25.522000;Mand;15-04-1956;08-12-2012;utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail;true;true;9;8;4;06-03-2025;05-05-2025;1;0
959c700e99c5e04175aa14267701fb89;613;23-05-2025;2025-03-21 07:12:29.937000;Mand;31-12-1957;14-12-2012;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;true;false;7;3;2;21-03-2025;20-05-2025;0;1
5e3435da502300921632fa4d47c44202;245;10-11-2025;2025-03-11 09:51:08.046000;Kvinde;21-07-1956;11-03-2025;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;11-03-2025;10-05-2025;0;0
b4ef7db62ab7b8ac08f209efd528b316;110;16-04-2025;2025-03-17 09:02:12.429000;Mand;06-04-1983;02-02-2023;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;6;5;2;17-03-2025;16-05-2025;0;0
d5fd2cb43a6429a01f2dc22b184df8e7;61;20-04-2025;2025-03-03 18:22:06.402000;Mand;11-01-1979;03-03-2025;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;0;0;0;03-03-2025;02-05-2025;0;0
34e69eb8352599ea5989a86183e94a0c;528;19-03-2025;2025-03-13 07:15:53.051000;Mand;22-07-1965;06-04-2012;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;3;1;0;13-03-2025;12-05-2025;4;4
e74766560c425319ebe0a349475a35fc;75;26-04-2025;2025-03-18 20:30:36.385000;Kvinde;06-08-1993;16-11-2012;utm_campaign=Marts25&utm_medium=Matrice&utm_source=jp.dk;false;true;1;0;1;18-03-2025;17-05-2025;0;0
86a838f1d2d0779f6e3bae98ccf53ebd;1161;29-04-2025;2025-03-21 07:14:31.853000;Mand;06-03-1973;29-12-2019;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;false;true;14;6;8;21-03-2025;01-05-2025;0;0
ebb39d9307cc4c5a63a7a83ab8fe9be8;410;25-05-2025;2025-03-10 10:22:11.763000;Mand;01-07-1972;21-05-2015;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;9;3;1;10-03-2025;09-05-2025;0;0
9529d220006c3cb9dbe9a74a46013a79;214;21-10-2025;2025-03-22 16:56:51.914000;Mand;06-03-1969;15-05-2014;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;22-03-2025;21-05-2025;0;0
17d7422c846048398b122c39a8aaaf61;284;08-04-2025;2025-03-21 11:16:24.857000;;30-09-1944;06-12-2012;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;false;true;4;0;3;21-03-2025;20-05-2025;0;0
6ba9456f4ffcca24b723d294a3eb77dd;61;21-04-2025;2025-03-09 21:53:32.934000;Kvinde;31-01-1961;29-12-2022;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;09-03-2025;08-05-2025;0;0
7218582a0f6510270d4b4cb10276f767;122;13-06-2025;2025-03-08 18:08:01.287000;;20-10-2000;08-03-2025;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;true;true;0;0;0;08-03-2025;07-05-2025;0;0
1b67c773b70b573290c4a53cde4b6ffe;605;01-01-3000;2025-03-20 19:11:26.998000;Kvinde;17-05-1950;04-03-2015;utm_campaign=Marts25&utm_medium=Weblayer&utm_source=jp.dk;true;true;5;3;1;20-03-2025;19-05-2025;1;1
f8dbf69f8f5b39e061c284b48a7fa538;921;01-01-3000;2025-03-20 21:03:06.569000;Mand;12-08-1971;09-06-2014;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;false;2;2;0;20-03-2025;19-05-2025;0;0
e392a511d6c7bafcc5599c1917eb33f2;453;31-03-2025;2025-03-23 10:40:08.387000;Mand;18-03-1950;07-10-2016;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;13;3;11;23-03-2025;22-05-2025;1;1
ea5669d516d6701f7b7605ce36cc5040;214;08-09-2025;2025-03-04 22:06:12.469000;Kvinde;28-06-1972;04-03-2025;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;true;0;0;0;04-03-2025;03-05-2025;0;0
6b97216a6178c74405357c7296debf76;1121;29-04-2025;2025-03-22 08:13:13.866000;Kvinde;25-06-1955;18-03-2018;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;false;true;12;6;6;22-03-2025;21-05-2025;0;0
37ee89a920e19271f9fbb498f483a02c;283;25-06-2025;2025-03-11 14:18:18.313000;Mand;04-12-1958;27-11-2012;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;4;0;3;11-03-2025;10-05-2025;0;0
e621bdc702c49df6d1efd04402068bb2;422;30-04-2025;2025-03-08 13:51:06.378000;Mand;26-02-1947;31-03-2015;utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail;false;true;6;1;5;08-03-2025;07-05-2025;0;0
e8460504ad911245b41cc4d1a5c69ec3;536;13-05-2025;2025-03-10 08:36:25.739000;Mand;12-09-1972;28-04-2023;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;1;1;0;10-03-2025;09-05-2025;0;0
d8d3b53b5f3e5ec9aae3172f3b9b19a3;380;01-01-3000;2025-03-13 15:00:38.239000;Mand;22-11-1955;13-03-2025;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;true;true;0;0;0;13-03-2025;12-05-2025;0;0
919a380d7dea5a8eeebdaf2e52bf165a;395;01-01-3000;2025-03-05 20:13:00.922000;Mand;09-07-1952;04-02-2014;utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail;true;true;1;0;1;05-03-2025;04-05-2025;0;0
f3c0737ea6920f591f778b8b74d43cd8;636;01-01-3000;2025-03-21 13:17:32.212000;Mand;30-10-1949;08-06-2012;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;true;true;1;0;0;21-03-2025;20-05-2025;0;0
b95b90c1f13dcb4d0701fa10d0274e7a;565;24-04-2025;2025-03-17 18:54:43.380000;Mand;04-04-1952;29-12-2019;utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail;true;true;6;4;2;17-03-2025;16-05-2025;0;0
b4e9f0121b01335d7f0f9fc9875638aa;92;25-05-2025;2025-03-23 21:18:05.862000;Mand;30-07-1958;23-03-2025;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;0;0;0;23-03-2025;22-05-2025;0;0
4fe29025af23e314347100a5147fea0a;61;11-03-2025;2025-03-11 15:45:31.950000;Mand;02-02-1989;09-06-2021;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;11-03-2025;10-05-2025;0;0
d3e856f907af085350d630bbc69958cf;383;10-03-2026;2025-03-10 10:25:48.860000;Mand;30-04-1996;25-01-2013;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;10-03-2025;09-05-2025;0;0
c1fcc738726f2786f0612e4b179bfe3d;244;18-04-2025;2025-03-14 14:15:09.887000;Mand;12-01-1958;10-07-2013;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;2;2;0;14-03-2025;13-05-2025;0;0
dcbb95b22ec6915698f56724b817934f;61;11-03-2025;2025-03-11 09:13:43.593000;Kvinde;08-02-1968;11-03-2025;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;11-03-2025;10-05-2025;0;0
0eb265b24e2c22e395e6582f6e1c3f5a;250;18-04-2025;2025-03-06 11:25:13.255000;Kvinde;18-06-1974;18-03-2022;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;3;2;1;06-03-2025;05-05-2025;0;0
763d058903725935287f1ee857645566;243;03-07-2025;2025-03-11 06:44:50.549000;Mand;20-03-1945;11-08-2011;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;false;1;1;0;11-03-2025;10-05-2025;0;0
fa91b4e6754bdd62e07cf4bbf326e05b;122;24-06-2025;2025-03-23 08:05:16.082000;Mand;31-01-1970;02-01-2021;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;23-03-2025;22-05-2025;0;0
45b86a626ea122688c3caebb29f603ea;61;20-04-2025;2025-03-05 09:56:00.303000;Mand;24-12-1981;05-03-2025;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;true;true;0;0;0;05-03-2025;04-05-2025;0;0
2c6156b11760d509f80689626ff8d773;913;05-05-2025;2025-03-21 07:13:08.653000;Mand;06-11-1955;20-05-2016;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;true;true;5;4;1;21-03-2025;20-05-2025;0;0
f1aa9be6e2fa120a8ce8e5ef36087e82;1068;01-01-3000;2025-03-10 06:08:07.685000;Mand;12-12-1964;07-03-2022;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;false;3;1;2;10-03-2025;09-05-2025;0;0
9a72e2d07560b1f2dcce1ddf6f4e5754;61;02-05-2025;2025-03-06 12:31:29.715000;Mand;24-03-1959;28-02-2025;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;06-03-2025;05-05-2025;0;0
b8c3036ba42840d7329dd6108f71577c;363;24-10-2025;2025-03-16 19:22:48.682000;Kvinde;23-05-1940;02-11-2019;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;true;false;4;2;3;16-03-2025;15-05-2025;13;19
507b806786366903caf74c8d0ff13b47;1599;04-12-2025;2025-03-23 06:20:08.921000;Mand;17-03-1975;08-02-2013;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;19;15;3;23-03-2025;22-05-2025;5;4
c7f097b9d706357319d402a81ecafe61;61;18-03-2025;2025-03-05 15:47:50.906000;Kvinde;23-11-1995;25-01-2021;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;0;0;0;05-03-2025;04-05-2025;0;0
62a132e8a5279a11a7f4c84a775369c4;111;07-07-2025;2025-03-19 17:57:20.091000;Mand;06-08-1990;19-03-2025;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;0;0;0;19-03-2025;18-05-2025;0;0
25c128e7f3e0a75ddd14b5784c100e1e;497;07-05-2025;2025-03-07 14:51:08.482000;Kvinde;28-07-1949;19-11-2014;utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail;false;false;3;0;1;07-03-2025;06-05-2025;0;0
2caad3152a29bb4d0357884c66aea564;1673;01-01-3000;2025-03-21 13:23:11.510000;Kvinde;16-05-1939;10-03-2015;utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail;false;true;10;6;4;21-03-2025;20-05-2025;0;0
04a08cd300c7b1c80803fac3de32df92;900;21-05-2025;2025-03-12 12:11:26.872000;Mand;01-01-2026;22-04-2013;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;2;1;0;12-03-2025;11-05-2025;0;0
12a5df4e0b0d389fa3fc25e3d558f6ff;61;14-03-2025;2025-03-14 10:20:28.420000;Mand;19-07-1987;28-06-2018;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;14-03-2025;13-05-2025;0;0
5d956c7a507738d0ada8a99bc79c2d0c;2847;01-01-3000;2025-03-16 22:53:21.642000;Mand;21-02-1963;05-12-2012;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;true;2;0;0;16-03-2025;15-05-2025;4;4
8101e37c195a3fa67a46c0f0a46489e1;642;25-03-2025;2025-03-21 08:45:49.757000;Mand;09-03-1942;18-12-2013;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;true;true;6;3;1;21-03-2025;28-03-2025;0;0
bf9a9dc001237444190fe7f1cbe80850;351;23-08-2025;2025-03-09 16:00:16.864000;Kvinde;05-01-1973;23-07-2016;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;true;true;0;0;0;09-03-2025;08-05-2025;2;2
481524ce28c3dc23b2b9110b37fd4ff3;147;12-03-2025;2025-03-05 17:30:32.986000;Mand;06-05-1964;12-04-2019;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;false;2;0;0;05-03-2025;04-05-2025;0;0
beb2f43fd48148b2fa7e5fc19c7ad072;1037;18-12-2025;2025-03-12 19:52:33.330000;Kvinde;25-04-1959;28-10-2022;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;false;1;1;0;12-03-2025;11-05-2025;0;0
228e171206fad2c38a76aae4211549ec;167;07-09-2025;2025-03-24 08:55:34.734000;Mand;26-06-1984;26-04-2017;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;24-03-2025;23-05-2025;0;0
864e9924d017e8e3f57b370be7749c29;245;15-10-2025;2025-03-08 17:49:37.865000;Mand;11-02-1952;08-03-2025;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;0;0;0;08-03-2025;07-05-2025;0;0
1866629ff8d1b6c1b200e0f338b1335d;712;09-11-2025;2025-03-18 08:23:26.528000;Mand;09-09-1944;08-01-2021;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;8;1;1;18-03-2025;17-05-2025;0;0
7f1fbd1dddd6cfd4329fdb318e8bcfb0;61;11-03-2025;2025-03-11 10:07:57.004000;Mand;22-11-1972;11-03-2025;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;11-03-2025;10-05-2025;0;0
4e00b65bc002dae50e464a3a9809d926;383;01-01-3000;2025-03-10 05:30:18.969000;Mand;19-12-1960;10-03-2025;utm_campaign=Basis_22&utm_content=MegaMenu&utm_medium=Matrice&utm_source=jp.dk;false;false;0;0;0;10-03-2025;09-05-2025;0;0
f8b94f20bd0c0d13361f4ca2f2d3dffa;682;23-03-2025;2025-03-23 16:51:36.935000;Mand;19-09-1973;27-02-2022;utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail;false;true;8;7;2;23-03-2025;22-05-2025;0;0
9b9aed51699330d089392e12ad4f2e6a;469;26-05-2025;2025-03-24 06:26:46.987000;Mand;28-06-1968;02-05-2018;utm_campaign=Marts25&utm_medium=topticker&utm_source=jp.dk;true;true;2;1;1;24-03-2025;23-05-2025;1;1
4497fcfdeb492917b487f9f15bca1976;371;01-01-3000;2025-03-22 10:37:04.902000;Mand;27-05-1951;22-03-2025;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;22-03-2025;21-05-2025;0;0
2e61a4b9eba3b903cdb5ae94b9805e47;61;17-03-2025;2025-03-17 09:58:06.587000;Mand;01-03-1962;17-05-2013;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;17-03-2025;16-05-2025;0;0
d5daaf6281239bd2246032f0911b8c17;648;23-01-2026;2025-03-05 15:48:06.096000;Mand;26-05-1948;18-07-2016;utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail;true;true;1;1;0;05-03-2025;04-05-2025;3;3
8285b49c0a8f3e74ceeb7db67dee6150;505;06-06-2025;2025-03-06 18:53:35.872000;Mand;18-05-1946;20-03-2022;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;4;3;1;06-03-2025;05-05-2025;0;0
e858f5449697bc5909c5ed72bee136f2;155;14-07-2025;2025-03-10 16:37:03.467000;Mand;12-01-1998;24-04-2023;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;1;1;0;10-03-2025;09-05-2025;0;0
7914eefd03db41f93ff599d0b8de560c;416;27-03-2025;2025-03-11 07:32:26.492000;Mand;03-10-1952;19-11-2011;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;true;true;3;2;2;11-03-2025;10-05-2025;0;1
08b9d113ffba7015141bba88f1c6da2a;75;03-04-2025;2025-03-21 17:20:24.416000;Mand;14-06-1944;21-03-2025;utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail;false;true;0;0;0;21-03-2025;20-05-2025;0;0
d1ca6a372601fe9c7e69b8524758f7eb;388;01-01-3000;2025-03-05 20:39:09.260000;Mand;23-01-1969;05-02-2019;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;0;0;0;05-03-2025;04-05-2025;0;0
02cd8b6609ea3b7598578bb5ff28a659;270;28-03-2025;2025-03-16 07:14:11.955000;Kvinde;22-07-1962;13-11-2011;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;3;0;3;16-03-2025;15-05-2025;0;0
7edeb8ee21028717df5a792e83205006;276;23-12-2025;2025-03-22 15:24:48.213000;Kvinde;28-02-1974;16-07-2021;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;true;true;0;0;0;22-03-2025;21-05-2025;0;0
cfb989d2b0e7704212c88903976a770b;998;30-03-2025;2025-03-23 09:22:33.085000;Mand;19-07-1949;28-08-2021;utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail;false;true;13;7;7;23-03-2025;22-05-2025;0;0
17cfa47c1032e09073f4c111d522557e;61;22-05-2025;2025-03-22 09:03:12.648000;Mand;05-09-1948;22-03-2025;utm_campaign=Marts25&utm_medium=topticker&utm_source=jp.dk;false;false;0;0;0;22-03-2025;21-05-2025;0;0
6e0aa1e08827251ef1efacbc4b157402;350;29-07-2025;2025-03-15 10:38:38.847000;Mand;05-05-2000;12-10-2024;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;false;false;1;1;0;15-03-2025;14-05-2025;0;0
1b266f44493167a1a622c3125819bfd3;1537;22-03-2025;2025-03-22 03:51:22.065000;Mand;13-04-1965;10-10-2018;utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail;true;true;9;4;5;22-03-2025;21-05-2025;2;2
845b4add6adcbc933e973db308d89080;485;18-03-2025;2025-03-07 19:58:39.638000;Kvinde;30-06-1949;07-01-2014;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;6;4;2;07-03-2025;06-05-2025;1;1
7ac115daad07fcf9761b2b44f3f703db;911;28-04-2025;2025-03-04 05:35:12.045000;Mand;02-12-1969;28-06-2015;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;true;5;4;0;04-03-2025;03-05-2025;0;0
6de367620679c429ff462d9a576b2c18;95;24-06-2025;2025-03-21 10:53:40.448000;Kvinde;04-08-2005;14-01-2024;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;true;true;0;0;0;21-03-2025;20-05-2025;0;0
142e11ccea66a17bd3dc666b96c70115;594;10-03-2025;2025-03-10 17:49:57.416000;Mand;09-06-1972;10-11-2021;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;6;5;1;10-03-2025;09-05-2025;0;0
47fc1952c5f2a7403681a61bba50f6e3;1142;04-12-2025;2025-03-05 18:50:09.896000;;20-09-1971;23-12-2012;utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail;false;true;12;11;3;05-03-2025;04-05-2025;3;3
a7cd673a8e3e9db1b86781d7d40e317d;1406;05-03-2025;2025-03-05 03:13:00.231000;Mand;16-11-1971;11-08-2011;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;true;true;30;17;13;05-03-2025;04-05-2025;0;0
7a6e57a47889f4199c69b7f4de87e338;936;16-12-2025;2025-03-14 09:51:13.272000;Kvinde;22-11-1974;05-11-2012;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;true;14;5;8;14-03-2025;13-05-2025;0;0
240ce5d130fcc7f11abd19606854fc60;191;21-05-2025;2025-03-21 14:40:29.181000;Mand;17-06-1969;20-12-2015;utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail;true;true;3;1;1;21-03-2025;20-05-2025;0;0
00926277841584d8b248be711203cd9a;61;18-03-2025;2025-03-18 19:02:03.668000;Mand;31-07-1986;18-03-2025;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;18-03-2025;17-05-2025;0;0
ecbee44ff4421f80598cd038ea794911;225;21-06-2025;2025-03-21 10:59:14.508000;Mand;15-08-1969;12-05-2017;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;9;2;8;21-03-2025;20-05-2025;2;2
c2a0c0e55bee5b2702d2e9cee3a22347;332;27-06-2025;2025-03-03 11:27:04.836000;Mand;06-08-1987;22-05-2013;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;1;1;0;03-03-2025;02-05-2025;0;0
66d4f8e7ac877ab6233e38f78f216e79;371;01-01-3000;2025-03-22 07:10:36.327000;Mand;17-04-1980;02-05-2018;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;0;0;0;22-03-2025;21-05-2025;0;0
93e230b871260afcd9027dfe1742fd01;352;15-10-2025;2025-03-05 19:27:50.079000;Kvinde;30-09-1945;29-03-2015;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;4;2;3;05-03-2025;04-05-2025;0;0
c57b30f31bf83496809f095590804c5d;587;01-01-3000;2025-03-20 18:34:52.288000;Mand;30-05-1963;28-06-2024;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;1;1;0;20-03-2025;19-05-2025;0;0
00bb9af8a62895982518727b0ee03565;581;04-06-2025;2025-03-17 13:52:24.264000;Kvinde;24-01-1952;16-05-2020;utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk;true;false;2;2;0;17-03-2025;16-05-2025;0;0
3e12e97517b4bf54ec932fcc84f1b859;380;01-01-3000;2025-03-13 21:58:42.491000;Mand;28-04-1969;13-03-2025;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;13-03-2025;12-05-2025;0;0
801d790c22ef7395c6be6038b42df1d4;290;26-03-2025;2025-03-20 15:44:25.097000;Mand;25-02-1976;09-07-2021;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;3;1;1;20-03-2025;19-05-2025;1;1
4ea4d4140d6bc0163121bb62be46c93e;418;24-06-2025;2025-03-20 20:48:51.081000;Mand;07-04-1953;09-11-2024;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;1;1;0;20-03-2025;19-05-2025;0;0
51b37621d2635b5c55727b61b04c6918;61;17-03-2025;2025-03-17 15:21:46.600000;Kvinde;11-05-1996;19-03-2015;utm_campaign=Marts25&utm_content=e-avis_ikkeabn&utm_medium=matrice&utm_source=jp.dk;false;false;0;0;0;17-03-2025;16-05-2025;0;0
84dac38615093b058cdaddfd9bedd984;274;20-03-2025;2025-03-20 14:42:48.275000;Mand;20-04-1990;03-01-2024;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;true;1;1;0;20-03-2025;19-05-2025;0;0
b12854af8cf6a231204268ca2875d75b;184;13-04-2025;2025-03-08 05:50:03.083000;Mand;01-08-1979;11-07-2015;utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk;false;false;1;1;0;08-03-2025;07-05-2025;0;0
ddd31891708536128ea75533483f2997;372;01-01-3000;2025-03-21 12:25:58.220000;Mand;08-06-1980;14-10-2024;utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk;false;false;0;0;0;21-03-2025;20-05-2025;0;0
684b5219a1598b2bcd23193ff6b2e366;1290;01-01-3000;2025-03-05 13:45:36.110000;Kvinde;27-07-1948;13-12-2013;utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail;true;true;5;1;0;05-03-2025;04-05-2025;14;14
c5211e8f7bb8fd20ed1c5643c278b1d5;653;03-07-2025;2025-03-22 06:04:47.388000;Mand;17-06-1951;27-01-2022;utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail;true;true;6;3;3;22-03-2025;21-05-2025;0;0
63129f2085412836335e4d26ddaa6ef5;697;23-06-2025;2025-03-05 16:13:38.476000;Mand;25-02-1953;17-07-2021;utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail;true;true;6;4;3;05-03-2025;04-05-2025;0;0
e5a9bf5971c8c820f1bbace57420b0d6;654;06-03-2025;2025-03-06 12:34:20.610000;Kvinde;07-09-1951;26-05-2018;utm_campaign=Marts25&utm_content=a&utm_medium=mail&utm_source=mail;false;true;6;4;3;06-03-2025;05-05-2025;1;0
